data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
SkipList,7015,1000,109554,49559,0.45,15,7116,12,7037,0,127.6,168151,10422
CircularBuffer,7016,1000,39330,49568,1.26,16,7117,13,386,0,74.7,20707,1283
Deque,7037,1000,36157,78712,2.18,7,14444,20,401,0,72.5,19313,1197
vEBTree,7040,1000,14892,49736,3.34,5,7141,12,407,0,96.1,21594,1338
Trie,7050,1000,4806103,1190247,0.25,147061,341124,72661,58935,630,44.7,2060181,127691
Vector,7045,1000,39528,49771,1.26,6,7146,13,398,0,65.6,20157,1249
LinkedList,7055,1000,164501,49839,0.30,6,7156,14,7598,0,127.5,236383,14651
Heap,7071,1000,39372,49953,1.27,14,7172,12,416,0,77.4,20747,1286
AoS,7046,1000,39767,49778,1.25,40,7147,12,1773,0,82.8,22656,1404
SlabList,7066,1000,40128,50678,1.26,5,7276,21,414,0,81.4,22668,1405
BST,7045,1000,81905,71670,0.88,10,14279,35,13231,0,117.8,80138,4967
Array,7074,1000,39468,49974,1.27,11,7175,13,404,0,78.3,21805,1352
SkipList,7053,1000,109589,49825,0.45,49,7154,12,7082,0,150.8,165884,10282
SoA,7064,1000,39750,49904,1.26,6,7165,12,406,0,67.5,20097,1246
Deque,7067,1000,35742,78862,2.21,24,14444,20,407,0,72.8,18599,1153
vEBTree,7049,1000,39711,49799,1.25,17,7150,13,405,0,68.7,19723,1222
BTree,7055,1000,92517,109699,1.19,26,18335,1236,7985,0,112.1,82922,5140
RBTree,7057,1000,119467,71790,0.60,3,14303,36,11018,0,138.4,126816,7860
CircularBuffer,7066,1000,39517,49918,1.26,9,7167,13,401,0,78.0,20305,1259
HashMap,7055,1000,98380,92169,0.94,3,21266,250,10038,0,87.5,82620,5121
AoS,7100,1000,39961,50156,1.26,46,7201,13,1787,0,94.9,29728,1843
Trie,7088,1000,4549664,1201556,0.26,165350,282628,73366,64595,999,46.5,2012210,124718
RBTree,7096,1000,122469,72180,0.59,4,14381,36,11090,0,113.7,95914,5945
BTree,7090,1000,98924,110563,1.12,4,18457,1295,8089,0,93.4,94119,5834
HashMap,7105,1000,82081,92819,1.13,17,21416,385,10430,0,100.4,79666,4938
Heap,7104,1000,40408,50184,1.24,16,7205,13,417,0,63.9,20057,1243
Deque,7090,1000,35932,78977,2.20,15,14444,20,406,0,74.8,18790,1165
Vector,7088,1000,39415,50072,1.27,8,7189,13,401,0,86.1,21676,1344
SkipList,7098,1000,110779,50140,0.45,37,7199,12,7127,0,120.4,129935,8053
SlabList,7082,1000,39994,50678,1.27,8,7276,21,415,0,79.8,21376,1325
CircularBuffer,7103,1000,39947,50177,1.26,6,7204,13,407,0,69.0,20684,1282
SoA,7086,1000,39731,50058,1.26,6,7187,13,400,0,69.8,20278,1257
LinkedList,7079,1000,168835,50007,0.30,8,7180,13,7564,0,141.8,289877,17967
vEBTree,7095,1000,39525,50121,1.27,21,66,13,413,0,90.2,21726,1347
BST,7081,1000,89528,72030,0.80,2,14351,34,13301,0,102.1,77498,4803
Array,7103,1000,40008,50177,1.25,4,7204,13,408,0,57.7,18585,1152
CircularBuffer,7116,1000,39898,50268,1.26,4,7217,12,415,0,73.9,20302,1258
Trie,7108,1000,4287792,1200227,0.28,152082,335020,71214,65810,747,51.4,2078684,128838
Vector,7116,1000,39858,50268,1.26,2,7217,13,410,0,74.6,20953,1299
Array,7125,1000,39987,50331,1.26,24,7226,13,401,0,64.4,20632,1279
AoS,7118,1000,40032,50282,1.26,16,7219,12,1791,0,81.5,26479,1641
SkipList,7107,1000,110462,50203,0.45,18,7208,12,7135,0,132.3,134655,8346
BST,7133,1000,83041,72550,0.87,8,14455,32,12999,0,105.5,82737,5128
SlabList,7109,1000,39939,50678,1.27,7,7276,20,416,0,66.3,20413,1265
SoA,7108,1000,40329,50212,1.25,39,7209,13,402,0,62.6,18853,1169
RBTree,7131,1000,125419,72530,0.58,11,14451,36,11112,0,88.6,85669,5310
Heap,7120,1000,40356,50296,1.25,26,7221,13,408,0,63.9,19395,1202
HashMap,7129,1000,87813,93131,1.06,96,21488,260,10398,0,94.2,56372,3494
Deque,7117,1000,36031,79112,2.20,31,14444,20,405,0,79.6,19322,1198
vEBTree,7120,1000,40623,50296,1.24,53,7221,13,390,0,53.4,17877,1108
LinkedList,7130,1000,191797,50364,0.26,85,7231,13,7752,0,85.5,152952,9480
BTree,7109,1000,97106,110833,1.14,28,18503,1279,8084,0,78.4,66202,4103
BTree,7164,1000,97525,112029,1.15,65,18679,1336,8206,0,108.8,72096,4469
LinkedList,7165,1000,190944,50609,0.27,39,7266,13,7792,0,145.4,275971,17105
CircularBuffer,7150,1000,40483,50506,1.25,42,7251,12,459,0,71.4,20409,1265
AoS,7150,1000,40293,50506,1.25,28,7251,13,1799,0,94.0,24248,1503
SkipList,7145,1000,110889,50469,0.46,135,7246,11,7174,0,145.5,147992,9173
BST,7156,1000,87415,72780,0.83,9,14501,37,13167,0,90.6,70014,4339
RBTree,7157,1000,124075,72790,0.59,1,14503,37,11170,0,95.0,99415,6162
vEBTree,7145,1000,39797,50471,1.27,8,7246,12,422,0,92.8,23009,1426
Vector,7140,1000,39770,50436,1.27,7,7241,13,397,0,82.3,21548,1336
Trie,7160,1000,4141786,1205665,0.29,160028,346326,74087,67704,741,53.2,2074731,128593
Heap,7148,1000,39922,50492,1.26,9,7249,13,408,0,68.9,19459,1206
HashMap,7147,1000,54362,93365,1.72,24,21542,232,9867,0,116.7,71918,4458
Array,7154,1000,40543,50534,1.25,39,39,13,414,0,78.9,21931,1359
Deque,7150,1000,37224,79277,2.13,37,14444,18,420,0,75.6,22184,1375
SlabList,7162,1000,40285,50678,1.26,4,7276,21,422,0,70.8,20925,1297
SoA,7137,1000,40188,50415,1.25,28,7238,12,402,0,68.0,21461,1330
Deque,7167,1000,36080,79362,2.20,10,14444,18,422,0,55.5,17067,1058
SoA,7184,1000,40647,50744,1.25,3,7285,5,419,0,56.6,18657,1156
RBTree,7180,1000,123700,73020,0.59,2,14549,36,11189,0,149.6,152787,9470
Array,7165,1000,39991,50611,1.27,8,7266,13,413,0,82.1,21674,1343
HashMap,7169,1000,54293,93651,1.72,7,21608,118,11265,0,97.2,44087,2733
Trie,7195,1000,5195440,1198267,0.23,148793,333752,67890,63188,1046,36.4,1801114,111634
CircularBuffer,7195,1000,40380,50821,1.26,36,7296,12,417,0,74.2,20398,1264
LinkedList,7195,1000,190109,50819,0.27,44,7296,13,7847,0,106.5,182364,11303
Heap,7176,1000,39968,50688,1.27,16,7277,13,409,0,84.6,20355,1262
BST,7173,1000,86968,72950,0.84,6,14535,35,13488,0,95.9,74453,4615
vEBTree,7177,1000,40205,50695,1.26,5,7278,13,407,0,70.5,20714,1284
SlabList,7167,1000,39941,50678,1.27,8,7276,20,415,0,74.3,21487,1332
BTree,7173,1000,96174,112199,1.17,7,18705,1351,8263,0,146.8,111582,6916
Vector,7184,1000,1662,50744,30.53,7,7285,13,413,0,108.7,22493,1394
AoS,7173,1000,40169,50667,1.26,56,7274,13,1805,0,95.4,26799,1661
SkipList,7189,1000,112300,50777,0.45,22,7290,13,7218,0,131.0,183495,11373
RBTree,7206,1000,122268,73280,0.60,5,14601,40,11262,0,105.8,97167,6022
vEBTree,7206,1000,40075,50898,1.27,15,7307,12,411,0,92.7,23640,1465
Array,7220,1000,40566,50996,1.26,6,7321,13,387,0,66.2,20267,1256
SkipList,7205,1000,111809,50889,0.46,72,7306,13,7233,0,148.0,160369,9940
Heap,7223,1000,40327,51017,1.27,4,7324,13,401,0,75.2,21357,1324
LinkedList,7198,1000,169248,50840,0.30,6,7299,13,7740,0,166.3,307873,19082
HashMap,7204,1000,55979,94106,1.68,6,21713,171,11356,0,95.2,51694,3204
Vector,7220,1000,40245,50996,1.27,6,7321,12,389,0,66.5,19813,1228
SoA,7224,1000,40547,51024,1.26,8,7325,12,393,0,75.5,21838,1354
AoS,7202,1000,40603,50870,1.25,9,7303,13,1810,0,84.1,27262,1690
Deque,7209,1000,42094,85725,2.04,2,16493,23,401,0,65.8,20904,1296
CircularBuffer,7220,1000,40455,50996,1.26,4,7321,13,385,0,62.7,20848,1292
SlabList,7198,1000,45362,57853,1.28,2,8301,21,505,0,84.0,25105,1556
Trie,7204,1000,4332123,1241041,0.29,168706,318830,73639,68012,760,55.6,2267483,140540
BTree,7203,1000,97698,112767,1.15,6,18793,1432,8329,0,139.5,135578,8403
BST,7224,1000,102499,73460,0.72,2,14637,35,13572,0,86.1,84158,5216
LinkedList,7237,1000,178813,51113,0.29,4,7338,13,7803,0,138.0,242060,15003
Deque,7255,1000,42003,85955,2.05,3,16493,22,404,0,76.9,24029,1489
SkipList,7230,1000,1853,51064,27.56,6,7331,13,7259,0,197.5,197839,12262
Vector,7248,1000,40700,51192,1.26,13,7349,13,403,0,62.8,21144,1311
vEBTree,7232,1000,40619,51080,1.26,4,7333,11,411,0,77.0,22518,1396
CircularBuffer,7251,1000,40376,51213,1.27,2,7352,13,408,0,74.1,20857,1293
Trie,7246,1000,5113373,1255396,0.25,157927,284816,75454,55547,846,44.7,2225242,137922
Heap,7227,1000,40213,51045,1.27,6,7328,13,399,0,77.1,20088,1245
AoS,7240,1000,40680,51136,1.26,12,7341,13,1820,0,90.9,25155,1559
SlabList,7254,1000,45476,57853,1.27,3,8301,22,495,0,74.0,23437,1453
Array,7245,1000,40707,51171,1.26,6,7346,12,401,0,73.2,22070,1368
BTree,7236,1000,100771,113489,1.13,3,18899,1425,8392,0,109.7,109740,6802
BST,7253,1000,104408,73750,0.71,6,14695,35,13600,0,88.6,82999,5144
SoA,7241,1000,40384,51143,1.27,23,7342,12,400,0,77.7,21459,1330
RBTree,7235,1000,121976,73570,0.60,7,14659,36,11242,0,125.7,146833,9101
HashMap,7245,1000,65771,94639,1.44,22,21836,225,9587,0,120.0,62851,3896
SoA,7255,1000,40389,51241,1.27,5,7356,12,409,0,82.8,20418,1265
CircularBuffer,7255,1000,40359,51241,1.27,10,7356,13,409,0,86.6,21497,1332
BTree,7270,1000,101560,114218,1.12,14,19007,1477,8453,0,117.4,103876,6438
Array,7258,1000,40818,51262,1.26,10,7359,11,401,0,69.2,21133,1310
SlabList,7260,1000,45473,57853,1.27,7,8301,21,500,0,78.2,24185,1499
Vector,7259,1000,40719,51269,1.26,13,7360,13,397,0,60.3,19515,1210
vEBTree,7261,1000,40444,51283,1.27,24,7362,13,408,0,79.1,21130,1310
RBTree,7275,1000,127801,73970,0.58,4,14739,45,11009,0,125.8,151973,9419
HashMap,7255,1000,56789,94769,1.67,7,21866,99,11468,0,104.6,60285,3736
Deque,7270,1000,42160,86030,2.04,8,16493,19,413,0,61.0,21485,1332
Trie,7258,1000,4231512,1218439,0.29,161783,358715,72470,68525,961,48.8,1945492,120583
BST,7279,1000,101230,74010,0.73,7,14747,42,13143,0,92.7,88860,5508
SkipList,7270,1000,113250,51344,0.45,8,7371,13,7300,0,128.9,143341,8884
LinkedList,7280,1000,177576,51414,0.29,6,7381,13,7876,0,145.7,226596,14045
AoS,7261,1000,41018,51283,1.25,4,7362,13,1826,0,73.6,25074,1554
Heap,7284,1000,40609,51444,1.27,20,39,13,431,0,69.7,21351,1323
SkipList,7298,1000,113371,51540,0.45,50,7399,13,7327,0,137.6,164682,10207
SoA,7285,1000,40478,51451,1.27,8,7386,13,464,0,87.6,23880,1480
CircularBuffer,7289,1000,40885,51479,1.26,13,7390,12,417,0,85.8,24345,1509
BST,7311,1000,96606,74330,0.77,23,14811,37,13586,0,104.0,87715,5437
LinkedList,7286,1000,183318,51456,0.28,11,7387,13,7948,0,119.9,200503,12427
BTree,7300,1000,102876,114835,1.12,20,19099,1534,8545,0,126.4,108084,6699
Heap,7292,1000,41032,51500,1.26,19,7393,13,413,0,51.8,18314,1135
SlabList,7311,1000,45710,57853,1.27,14,8301,22,515,0,74.6,24269,1504
Deque,7301,1000,41664,86185,2.07,16,16493,21,438,0,90.0,24646,1528
Trie,7291,1000,4224712,1245541,0.29,156167,351328,75440,61783,846,54.2,2193085,135929
RBTree,7287,1000,127776,74090,0.58,1,14763,35,11341,0,138.4,139506,8647
HashMap,7314,1000,69433,95536,1.38,9,22043,311,10680,0,118.0,66434,4118
Array,7289,1000,41044,51479,1.25,37,7390,14,419,0,78.1,23466,1454
AoS,7305,1000,42186,51591,1.22,95,7406,13,1838,0,98.4,34695,2150
vEBTree,7314,1000,40862,51654,1.26,16,7415,13,437,0,86.2,22727,1409
Vector,7299,1000,2564,51549,20.10,24,7400,13,435,0,99.0,23260,1442
Deque,7340,1000,41814,86380,2.07,4,16493,21,434,0,80.2,22770,1411
Trie,7345,1000,4912750,1249372,0.25,152696,342948,77240,63308,1331,48.0,2286085,141693
CircularBuffer,7316,1000,40681,51668,1.27,30,7417,13,424,0,92.9,23147,1435
Heap,7334,1000,40884,51794,1.27,6,7435,13,434,0,88.0,22996,1425
SlabList,7336,1000,45491,57853,1.27,6,8301,20,516,0,80.6,25303,1568
BST,7333,1000,96301,74550,0.77,4,14855,36,13807,0,132.9,106462,6599
Vector,7333,1000,41002,51787,1.26,4,7434,12,417,0,85.5,22785,1412
AoS,7327,1000,41544,51745,1.25,4,7428,13,1843,0,67.9,27182,1685
LinkedList,7343,1000,195281,51855,0.27,35,7444,13,7933,0,168.4,396408,24570
HashMap,7330,1000,59829,95744,1.60,36,22091,154,10586,0,113.6,64319,3987
SoA,7322,1000,41426,51710,1.25,21,7423,13,423,0,64.3,21167,1312
RBTree,7320,1000,121380,74420,0.61,4,14829,33,11148,0,169.4,233742,14487
vEBTree,7328,1000,40684,51752,1.27,17,7429,13,437,0,88.2,21841,1354
BTree,7324,1000,104134,115352,1.11,3,19175,1547,8595,0,131.2,109880,6810
SkipList,7321,1000,113314,51701,0.46,15,7422,14,7350,0,150.7,161523,10011
Array,7316,1000,40959,51668,1.26,8,7417,12,419,0,85.0,22284,1381
CircularBuffer,7372,1000,41162,52060,1.26,4,7473,13,425,0,75.6,22373,1387
BTree,7354,1000,105345,116021,1.10,2,19273,1562,8659,0,122.5,125254,7763
SoA,7345,1000,40901,51871,1.27,18,7446,13,431,0,88.2,22925,1421
LinkedList,7368,1000,177546,52030,0.29,6,7469,13,7980,0,180.8,306523,18999
HashMap,7369,1000,60547,96251,1.59,9,22208,163,11505,0,91.8,56911,3527
Vector,7355,1000,40816,51941,1.27,4,7456,13,423,0,95.6,23006,1426
AoS,7370,1000,41231,52046,1.26,1,7471,13,1854,0,94.2,29305,1816
Array,7356,1000,41217,51948,1.26,5,7457,13,431,0,68.6,21804,1351
Heap,7353,1000,40799,51927,1.27,3,7454,13,433,0,93.1,22647,1404
SlabList,7353,1000,45441,57853,1.27,4,8301,20,515,0,77.1,24617,1526
Deque,7373,1000,41370,86545,2.09,10,16493,20,439,0,99.0,25388,1574
vEBTree,7363,1000,41229,51997,1.26,4,7464,12,441,0,59.8,20050,1243
SkipList,7351,1000,115693,51911,0.45,25,7452,13,7381,0,118.0,164282,10182
RBTree,7370,1000,132411,74920,0.57,2,14929,37,11487,0,164.4,185175,11477
BST,7374,1000,101028,74960,0.74,10,14937,36,13353,0,95.5,89315,5536
Trie,7345,1000,4444148,1256226,0.28,157520,355539,77168,64858,804,54.0,2313722,143406
RBTree,7378,1000,125661,75000,0.60,1,14945,36,11397,0,104.4,108109,6701
BTree,7400,1000,108312,116965,1.08,10,19415,1643,8739,0,112.6,123560,7658
Vector,7384,1000,41025,52144,1.27,6,7485,12,441,0,91.1,23066,1430
LinkedList,7400,1000,183479,52254,0.28,6,7501,13,8030,0,152.5,273715,16965
SkipList,7377,1000,114558,52093,0.45,21,7478,13,7405,0,125.3,135512,8399
Deque,7380,1000,41458,86580,2.09,3,16493,21,437,0,76.2,22641,1403
SlabList,7397,1000,45465,57853,1.27,8,8301,21,496,0,70.0,23740,1471
HashMap,7386,1000,53528,96472,1.80,8,22259,73,11820,0,126.6,58295,3613
Trie,7377,1000,4769636,1233133,0.26,168737,334181,69133,66549,796,47.1,2121261,131477
Array,7391,1000,41519,52193,1.26,6,7492,13,433,0,60.1,19810,1228
vEBTree,7382,1000,41356,52130,1.26,8,7483,12,437,0,78.9,21555,1336
AoS,7376,1000,41575,52088,1.25,44,7477,12,1856,0,87.6,26859,1665
BST,7405,1000,100199,75270,0.75,4,14999,40,13889,0,86.5,82086,5088
SoA,7377,1000,41166,52095,1.27,10,7478,13,438,0,82.6,23142,1434
Heap,7392,1000,41239,52200,1.27,18,7493,12,433,0,81.0,22036,1366
CircularBuffer,7404,1000,41331,52284,1.27,8,7505,13,446,0,79.8,22008,1364
AoS,7420,1000,41954,52396,1.25,7,7521,13,1864,0,94.0,31359,1944
CircularBuffer,7412,1000,41880,52340,1.25,5,7513,13,436,0,62.4,20403,1265
SoA,7405,1000,41198,52291,1.27,12,7506,12,439,0,91.2,22702,1407
Deque,7424,1000,41938,86800,2.07,4,16493,22,447,0,69.6,22713,1408
HashMap,7411,1000,58793,96797,1.65,0,22334,150,11893,0,89.0,47885,2968
vEBTree,7410,1000,41273,52326,1.27,20,7511,12,426,0,78.0,22012,1364
SkipList,7420,1000,117781,52394,0.44,116,7521,11,7448,0,124.9,175213,10860
BST,7421,1000,93803,75430,0.80,20,15031,40,13607,0,128.0,110933,6876
SlabList,7420,1000,45794,57853,1.26,14,8301,21,507,0,65.2,23682,1468
Trie,7420,1000,4997357,1239202,0.25,174870,355330,67097,57757,1228,40.0,1933602,119846
Array,7410,1000,41348,52326,1.27,11,7511,13,441,0,78.4,22237,1378
Vector,7431,1000,41379,52473,1.27,6,7532,12,441,0,85.3,22167,1374
LinkedList,7423,1000,182629,52415,0.29,7,7524,13,8112,0,145.3,250690,15538
RBTree,7433,1000,131373,75550,0.58,2,15055,36,11500,0,102.5,128245,7949
BTree,7412,1000,109398,117245,1.07,8,19455,1634,8784,0,98.7,97696,6055
Heap,7415,1000,41421,52361,1.26,19,7516,13,426,0,76.3,23562,1460
Vector,7440,1000,41430,52536,1.27,11,7541,12,437,0,82.6,22948,1422
CircularBuffer,7451,1000,41623,52613,1.26,5,7552,13,436,0,73.8,22131,1372
Heap,7435,1000,41527,52501,1.26,5,7536,12,465,0,77.4,21449,1329
SlabList,7446,1000,45466,57853,1.27,13,8301,22,500,0,88.9,24683,1530
Array,7445,1000,41657,52571,1.26,4,7546,13,456,0,61.4,20099,1246
RBTree,7440,1000,125999,75620,0.60,3,15069,46,11499,0,109.4,106525,6602
BTree,7450,1000,110795,118023,1.07,77,19573,1734,8869,0,110.0,108263,6710
AoS,7437,1000,42744,52515,1.23,50,7538,13,1876,0,86.3,35419,2195
SkipList,7436,1000,116524,52506,0.45,352,7537,11,7465,0,151.1,201490,12489
vEBTree,7449,1000,41930,52599,1.25,18,7550,12,428,0,68.2,21364,1324
HashMap,7446,1000,65357,97252,1.49,6,22439,204,11504,0,114.2,68515,4247
Trie,7465,1000,4575172,1243850,0.27,172822,356040,69594,69688,1080,46.4,2083701,129149
LinkedList,7453,1000,181856,52625,0.29,20,7554,14,7954,0,157.9,298981,18531
BST,7442,1000,85961,75640,0.88,4,15073,43,14041,0,128.3,92953,5761
SoA,7450,1000,41437,52606,1.27,26,7551,13,435,0,83.8,23057,1429
Deque,7444,1000,41341,86900,2.10,2,16493,21,422,0,88.3,23846,1478
CircularBuffer,7486,1000,42054,52858,1.26,7,7587,12,427,0,63.3,21208,1315
Heap,7471,1000,41482,52753,1.27,10,7572,12,451,0,93.5,22489,1394
SoA,7475,1000,41511,52781,1.27,7,7576,13,444,0,90.5,22698,1407
vEBTree,7477,1000,41796,52795,1.26,2,7578,13,419,0,61.7,21217,1315
HashMap,7467,1000,63794,97525,1.53,1,22502,106,11338,0,111.4,69375,4300
Vector,7494,1000,2983,52914,17.74,2,7595,13,441,0,100.8,23827,1477
LinkedList,7471,1000,184644,52751,0.29,12,7572,13,8058,0,153.6,282022,17480
SkipList,7481,1000,115919,52821,0.46,38,7582,13,7507,0,125.4,149970,9295
BST,7492,1000,102459,76143,0.74,0,15175,41,13998,0,118.1,101099,6266
Deque,7488,1000,41155,87120,2.12,4,16493,21,437,0,93.6,23407,1451
BTree,7478,1000,110936,118660,1.07,2,19665,1716,8948,0,113.6,109977,6816
AoS,7492,1000,42051,52900,1.26,15,7593,12,1885,0,85.7,29114,1804
SlabList,7479,1000,45425,57853,1.27,16,8301,20,503,0,85.8,24735,1533
Array,7479,1000,41574,52809,1.27,5,7580,13,447,0,86.1,21812,1352
RBTree,7470,1000,132295,75923,0.57,13,15131,38,11537,0,88.1,81352,5042
Trie,7490,1000,5000104,1272188,0.25,189925,359041,68208,59398,954,43.6,2132253,132158
SkipList,7501,1000,124148,52961,0.43,210,7602,13,7531,0,117.9,144724,8970
HashMap,7500,1000,62622,97954,1.56,16,22601,139,12001,0,116.5,63316,3924
SoA,7521,1000,28243,53103,1.88,25,7622,12,433,0,95.4,22429,1390
vEBTree,7510,1000,41969,53026,1.26,23,7611,12,421,0,75.5,23093,1431
RBTree,7523,1000,123428,76453,0.62,2,15237,37,11534,0,131.5,144712,8969
Trie,7510,1000,4897739,1279680,0.26,163769,327789,70828,70908,976,50.1,2333906,144657
Vector,7524,1000,41900,53124,1.27,8,7625,13,450,0,73.0,22575,1399
AoS,7509,1000,42038,53019,1.26,8,7610,13,1888,0,80.4,28697,1779
Array,7497,1000,42396,52935,1.25,11,7598,12,459,0,59.3,20641,1279
BST,7498,1000,98503,76203,0.77,2,15187,44,13674,0,98.8,87416,5418
LinkedList,7508,1000,187324,53010,0.28,4,7609,13,8118,0,155.3,300646,18634
CircularBuffer,7495,1000,42081,52921,1.26,9,7596,13,432,0,70.2,21853,1354
Heap,7517,1000,42045,53075,1.26,12,7618,13,438,0,64.4,20865,1293
Deque,7505,1000,41708,87205,2.09,5,16493,20,442,0,78.4,23044,1428
SlabList,7523,1000,45617,57853,1.27,4,8301,21,505,0,76.1,24262,1504
BTree,7499,1000,109033,119077,1.09,25,19729,1738,8968,0,149.0,136717,8474
CircularBuffer,7539,1000,42039,53229,1.27,4,7640,12,452,0,75.4,23537,1459
BST,7533,1000,92228,76553,0.83,3,15257,39,13580,0,112.5,87817,5443
Vector,7543,1000,42134,53257,1.26,2,7644,13,446,0,87.8,21050,1305
Array,7548,1000,41924,53292,1.27,5,7649,13,452,0,88.9,23862,1479
vEBTree,7529,1000,2458,53159,21.63,2,7630,13,414,0,100.4,22900,1419
BTree,7545,1000,111646,120074,1.08,6,19877,1793,9114,0,146.6,136740,8475
AoS,7555,1000,42126,53341,1.27,2,7656,13,1900,0,102.9,31042,1924
Heap,7537,1000,42146,53215,1.26,6,7638,13,459,0,70.5,22084,1369
SlabList,7552,1000,45480,57853,1.27,5,8301,21,507,0,87.7,25702,1593
HashMap,7526,1000,82068,98292,1.20,3,22679,352,11069,0,121.1,88639,5494
RBTree,7548,1000,135462,76703,0.57,4,15287,34,11413,0,153.9,175055,10850
Trie,7554,1000,5201035,1254004,0.24,160831,336758,67037,69547,1031,41.4,2124434,131674
LinkedList,7540,1000,194434,53234,0.27,13,7641,14,7851,0,145.4,291788,18085
SoA,7549,1000,42611,53299,1.25,16,7650,12,446,0,64.0,22037,1366
SkipList,7536,1000,117311,53206,0.45,11,7637,14,7565,0,133.7,151245,9374
Deque,7555,1000,41593,87455,2.10,5,16493,22,430,0,67.7,22110,1370
RBTree,7584,1000,134055,77063,0.57,3,15359,46,11363,0,133.0,160220,9931
SkipList,7565,1000,117408,53409,0.45,37,7666,13,7593,0,128.2,142761,8848
Heap,7580,1000,42223,53516,1.27,1,7681,14,455,0,77.8,23325,1446
BST,7584,1000,95347,77063,0.81,10,15359,44,13280,0,94.9,94499,5857
BTree,7561,1000,114802,120443,1.05,7,19931,1812,9144,0,116.4,123596,7661
Trie,7564,1000,4438333,1249099,0.28,176853,359811,75472,60220,1149,48.0,2047831,126926
HashMap,7570,1000,60141,98864,1.64,2,22811,87,12478,0,92.1,48569,3010
vEBTree,7556,1000,41548,53348,1.28,0,7657,13,428,0,79.2,21435,1329
Array,7560,1000,42047,53376,1.27,28,7661,13,449,0,81.6,22834,1415
Deque,7570,1000,41790,87530,2.09,5,16493,20,441,0,67.4,22915,1420
LinkedList,7555,1000,194572,53339,0.27,3,7656,14,8215,0,146.5,305175,18915
Vector,7577,1000,42030,53495,1.27,32,7678,13,453,0,94.9,22911,1420
SoA,7584,1000,42497,53544,1.26,36,7685,13,460,0,77.0,21322,1322
SlabList,7561,1000,45501,57853,1.27,15,8301,21,515,0,88.1,25422,1576
AoS,7582,1000,43672,53530,1.23,83,7683,13,1907,0,68.5,25388,1574
CircularBuffer,7559,1000,42749,53369,1.25,12,7660,13,451,0,66.7,20979,1300
HashMap,7601,1000,68973,99267,1.44,2,22904,164,10379,0,97.9,56064,3475
Vector,7609,1000,42215,53719,1.27,8,7710,13,462,0,97.2,25168,1560
Heap,7598,1000,42483,53642,1.26,7,7699,13,480,0,69.8,21127,1309
BST,7594,1000,97569,77163,0.79,5,15379,37,13822,0,122.5,96119,5958
vEBTree,7612,1000,42324,53740,1.27,19,7713,13,451,0,83.9,23958,1485
AoS,7612,1000,42498,53740,1.26,20,7713,13,1914,0,96.8,28439,1763
Deque,7607,1000,41730,87715,2.10,20,16493,21,466,0,72.2,22179,1375
SkipList,7589,1000,122276,53577,0.44,102,7690,13,7620,0,126.3,203702,12626
Trie,7613,1000,5107496,1251465,0.25,174687,363410,68295,60728,1251,40.4,1996848,123766
Array,7591,1000,42274,53593,1.27,12,7692,13,462,0,81.1,23130,1434
BTree,7612,1000,115372,121544,1.05,34,20093,1831,9245,0,122.6,111871,6934
RBTree,7594,1000,131218,77163,0.59,21,15379,39,11485,0,125.1,139019,8616
CircularBuffer,7599,1000,42430,53649,1.26,10,7700,13,456,0,76.4,22116,1371
LinkedList,7604,1000,180492,53682,0.30,3,7705,13,8251,0,155.9,265132,16433
SoA,7602,1000,42590,53670,1.26,24,7703,13,454,0,70.5,22087,1369
SlabList,7612,1000,2127,57853,27.20,25,8301,22,503,0,106.8,25791,1599
LinkedList,7644,1000,196032,53962,0.28,15,7745,12,8368,0,169.9,320735,19879
Heap,7627,1000,43015,53845,1.25,3,7728,12,452,0,60.7,20613,1278
SlabList,7631,1000,45530,57853,1.27,6,8301,21,487,0,83.0,25330,1570
SkipList,7616,1000,118283,53766,0.45,11,7717,12,7648,0,126.5,139610,8653
vEBTree,7641,1000,42672,53943,1.26,8,7742,13,437,0,74.5,22164,1374
CircularBuffer,7634,1000,42515,53894,1.27,12,7735,12,454,0,84.4,22896,1419
Vector,7636,1000,42905,53908,1.26,7,7737,13,450,0,74.7,23062,1429
SoA,7616,1000,42484,53768,1.27,14,7717,13,456,0,70.6,22814,1414
RBTree,7633,1000,134126,77553,0.58,3,15457,44,11516,0,99.6,125528,7780
Trie,7619,1000,5069273,1269996,0.25,184590,362468,69429,60094,1193,44.3,2132865,132196
